id,name,season,team,mp,ws,ws48
eddieja01,Jarell Eddie,2017,PHO,62,0.1,.054
millsel01,Elijah Millsap,2017,PHO,23,-0.1,-0.233
jenkijo01,John Jenkins,2017,PHO,13,0.0,.167
tuckepj01,P.J. Tucker,2016,PHO,2540,3.5,.066
bookede01,Devin Booker,2016,PHO,2108,1.9,.043
knighbr03,Brandon Knight,2016,PHO,1870,1.7,.043
lenal01,Alex Len,2016,PHO,1821,1.3,.035
teletmi01,Mirza Teletovic,2016,PHO,1686,3.8,.109
chandty01,Tyson Chandler,2016,PHO,1618,3.8,.112
leuerjo01,Jon Leuer,2016,PHO,1255,2.7,.103
pricero01,Ronnie Price,2016,PHO,1211,1.4,.056
goodwar01,Archie Goodwin,2016,PHO,1114,0.1,.004
warretj01,T.J. Warren,2016,PHO,1070,2.2,.101
bledser01,Eric Bledsoe,2016,PHO,1059,2.5,.116
morrima02,Markieff Morris,2016,PHO,917,-0.5,-0.029
weemsso01,Sonny Weems,2016,PHO,421,-0.4,-0.043
jenkijo01,John Jenkins,2016,PHO,287,0.4,.059
budinch01,Chase Budinger,2016,PHO,200,0.1,.034
pressph01,Phil Pressey,2016,PHO,113,-0.1,-0.022
mcraejo01,Jordan McRae,2016,PHO,82,0.2,.096
humphkr01,Kris Humphries,2016,PHO,74,0.0,.012
willial03,Alan Williams,2016,PHO,68,0.2,.146
brownlo01,Lorenzo Brown,2016,PHO,61,-0.2,-0.157
jeffeco01,Cory Jefferson,2016,PHO,50,0.1,.070
johnsor01,Orlando Johnson,2016,PHO,47,0.0,.026
cottobr01,Bryce Cotton,2016,PHO,33,-0.2,-0.238
bledser01,Eric Bledsoe,2015,PHO,2800,7.0,.119
morrima02,Markieff Morris,2015,PHO,2581,4.6,.085
tuckepj01,P.J. Tucker,2015,PHO,2383,4.9,.098
morrima03,Marcus Morris,2015,PHO,2045,4.0,.093
dragigo01,Goran Dragic,2015,PHO,1735,4.0,.111
lenal01,Alex Len,2015,PHO,1518,3.4,.107
greenge01,Gerald Green,2015,PHO,1446,1.9,.065
thomais02,Isaiah Thomas,2015,PHO,1181,4.0,.162
plumlmi01,Miles Plumlee,2015,PHO,1005,2.1,.102
wrighbr03,Brandan Wright,2015,PHO,858,3.0,.170
warretj01,T.J. Warren,2015,PHO,614,1.1,.085
goodwar01,Archie Goodwin,2015,PHO,535,0.2,.014
knighbr03,Brandon Knight,2015,PHO,347,0.1,.016
tollian01,Anthony Tolliver,2015,PHO,272,0.2,.040
barroea01,Earl Barron,2015,PHO,143,0.0,-0.011
randosh01,Shavlik Randolph,2015,PHO,101,0.0,-0.008
thornma01,Marcus Thornton,2015,PHO,81,-0.1,-0.077
bullore01,Reggie Bullock,2015,PHO,75,-0.3,-0.173
ennisty01,Tyler Ennis,2015,PHO,58,0.0,-0.005
priceaj01,A.J. Price,2015,PHO,44,-0.1,-0.140
mcneaje01,Jerel McNeal,2015,PHO,36,-0.1,-0.149
dragizo01,Zoran Dragic,2015,PHO,13,0.0,-0.077
curryse01,Seth Curry,2015,PHO,8,0.0,-0.298
dragigo01,Goran Dragic,2014,PHO,2668,10.3,.186
tuckepj01,P.J. Tucker,2014,PHO,2490,6.1,.117
greenge01,Gerald Green,2014,PHO,2330,6.1,.126
fryech01,Channing Frye,2014,PHO,2312,5.3,.109
morrima02,Markieff Morris,2014,PHO,2153,6.4,.143
plumlmi01,Miles Plumlee,2014,PHO,1964,4.0,.098
morrima03,Marcus Morris,2014,PHO,1800,4.2,.111
bledser01,Eric Bledsoe,2014,PHO,1416,4.1,.140
smithis01,Ish Smith,2014,PHO,1006,1.0,.048
goodwar01,Archie Goodwin,2014,PHO,533,0.2,.018
barbole01,Leandro Barbosa,2014,PHO,368,0.4,.058
lenal01,Alex Len,2014,PHO,362,0.2,.024
chrisdi01,Dionte Christmas,2014,PHO,198,0.3,.083
randosh01,Shavlik Randolph,2014,PHO,95,0.1,.060
kravtvi01,Viacheslav Kravtsov,2014,PHO,59,0.0,.027
dragigo01,Goran Dragic,2013,PHO,2581,5.7,.106
scolalu01,Luis Scola,2013,PHO,2184,4.4,.096
dudleja01,Jared Dudley,2013,PHO,2170,4.8,.106
tuckepj01,P.J. Tucker,2013,PHO,1910,2.9,.074
gortama01,Marcin Gortat,2013,PHO,1876,3.4,.086
morrima02,Markieff Morris,2013,PHO,1837,1.7,.044
beaslmi01,Michael Beasley,2013,PHO,1554,-1.5,-0.047
brownsh01,Shannon Brown,2013,PHO,1402,1.2,.041
onealje01,Jermaine O'Neal,2013,PHO,1029,2.0,.092
johnswe01,Wesley Johnson,2013,PHO,953,0.0,.000
telfase01,Sebastian Telfair,2013,PHO,795,0.7,.042
marshke01,Kendall Marshall,2013,PHO,702,-0.2,-0.012
morrima03,Marcus Morris,2013,PHO,370,-0.2,-0.022
haddaha01,Hamed Haddadi,2013,PHO,235,0.0,.000
garredi02,Diante Garrett,2013,PHO,149,-0.2,-0.073
zellelu01,Luke Zeller,2013,PHO,58,-0.1,-0.047
gortama01,Marcin Gortat,2012,PHO,2114,7.6,.172
dudleja01,Jared Dudley,2012,PHO,2020,5.1,.121
nashst01,Steve Nash,2012,PHO,1961,5.9,.144
fryech01,Channing Frye,2012,PHO,1669,3.7,.106
brownsh01,Shannon Brown,2012,PHO,1400,1.6,.054
hillgr01,Grant Hill,2012,PHO,1378,1.6,.055
morrima02,Markieff Morris,2012,PHO,1227,1.5,.059
telfase01,Sebastian Telfair,2012,PHO,895,1.1,.058
lopezro01,Robin Lopez,2012,PHO,895,2.1,.115
reddmi01,Michael Redd,2012,PHO,770,0.8,.052
pricero01,Ronnie Price,2012,PHO,517,0.1,.008
warriha01,Hakim Warrick,2012,PHO,503,0.5,.050
childjo01,Josh Childress,2012,PHO,491,0.9,.092
fryech01,Channing Frye,2011,PHO,2541,4.7,.090
nashst01,Steve Nash,2011,PHO,2497,7.9,.153
hillgr01,Grant Hill,2011,PHO,2409,4.4,.087
dudleja01,Jared Dudley,2011,PHO,2140,5.6,.126
gortama01,Marcin Gortat,2011,PHO,1636,5.1,.151
warriha01,Hakim Warrick,2011,PHO,1416,3.4,.116
cartevi01,Vince Carter,2011,PHO,1387,1.7,.060
lopezro01,Robin Lopez,2011,PHO,991,1.5,.074
childjo01,Josh Childress,2011,PHO,894,1.4,.076
dragigo01,Goran Dragic,2011,PHO,856,-0.2,-0.012
richaja01,Jason Richardson,2011,PHO,796,1.9,.117
pietrmi01,Mickael Pietrus,2011,PHO,689,0.6,.039
turkohe01,Hedo Turkoglu,2011,PHO,630,1.2,.092
brookaa01,Aaron Brooks,2011,PHO,473,0.7,.070
dowdeza01,Zabian Dowdell,2011,PHO,292,-0.1,-0.019
barroea01,Earl Barron,2011,PHO,183,-0.4,-0.106
silerga01,Garret Siler,2011,PHO,101,0.1,.054
clarkea01,Earl Clark,2011,PHO,72,0.0,-0.010
lawalga01,Gani Lawal,2011,PHO,2,0.0,-0.009
stoudam01,Amar'e Stoudemire,2010,PHO,2838,10.7,.181
nashst01,Steve Nash,2010,PHO,2660,9.9,.178
richaja01,Jason Richardson,2010,PHO,2485,6.6,.128
hillgr01,Grant Hill,2010,PHO,2430,5.5,.109
fryech01,Channing Frye,2010,PHO,2190,6.4,.141
dudleja01,Jared Dudley,2010,PHO,1991,5.3,.129
dragigo01,Goran Dragic,2010,PHO,1442,2.8,.094
amundlo01,Lou Amundson,2010,PHO,1168,2.9,.118
lopezro01,Robin Lopez,2010,PHO,986,3.2,.158
barbole01,Leandro Barbosa,2010,PHO,786,1.1,.065
clarkea01,Earl Clark,2010,PHO,383,-0.3,-0.033
collija03,Jarron Collins,2010,PHO,261,0.1,.010
tuckeal02,Alando Tucker,2010,PHO,71,0.1,.099
griffta01,Taylor Griffin,2010,PHO,32,0.0,-0.039
jonesdw02,Dwayne Jones,2010,PHO,7,0.0,.045
nashst01,Steve Nash,2009,PHO,2484,7.3,.140
hillgr01,Grant Hill,2009,PHO,2445,5.3,.104
onealsh01,Shaquille O'Neal,2009,PHO,2252,7.8,.166
barnema02,Matt Barnes,2009,PHO,2082,3.0,.069
stoudam01,Amar'e Stoudemire,2009,PHO,1948,6.1,.149
richaja01,Jason Richardson,2009,PHO,1919,4.7,.119
barbole01,Leandro Barbosa,2009,PHO,1705,5.0,.141
amundlo01,Lou Amundson,2009,PHO,1044,1.8,.082
dragigo01,Goran Dragic,2009,PHO,728,0.1,.005
dudleja01,Jared Dudley,2009,PHO,728,1.9,.126
bellra01,Raja Bell,2009,PHO,712,0.8,.054
lopezro01,Robin Lopez,2009,PHO,614,1.1,.083
diawbo01,Boris Diaw,2009,PHO,538,0.7,.062
tuckeal02,Alando Tucker,2009,PHO,282,0.2,.039
singlse01,Sean Singletary,2009,PHO,122,0.1,.026
swiftst01,Stromile Swift,2009,PHO,121,-0.1,-0.037
brownde03,Dee Brown,2009,PHO,28,-0.1,-0.116
simsco01,Courtney Sims,2009,PHO,2,0.0,-0.735
nashst01,Steve Nash,2008,PHO,2780,10.5,.181
stoudam01,Amar'e Stoudemire,2008,PHO,2677,14.6,.262
bellra01,Raja Bell,2008,PHO,2646,4.5,.082
barbole01,Leandro Barbosa,2008,PHO,2421,5.5,.109
diawbo01,Boris Diaw,2008,PHO,2308,3.0,.063
hillgr01,Grant Hill,2008,PHO,2222,5.9,.127
mariosh01,Shawn Marion,2008,PHO,1713,6.5,.181
skinnbr01,Brian Skinner,2008,PHO,844,1.2,.069
onealsh01,Shaquille O'Neal,2008,PHO,803,1.7,.100
giricgo01,Gordan Giricek,2008,PHO,442,0.7,.076
banksma01,Marcus Banks,2008,PHO,310,0.3,.046
strawdj01,D.J. Strawberry,2008,PHO,270,-0.2,-0.031
marksse01,Sean Marks,2008,PHO,130,0.3,.121
piatker01,Eric Piatkowski,2008,PHO,113,0.1,.045
johnsli01,Linton Johnson,2008,PHO,53,0.1,.087
tuckeal02,Alando Tucker,2008,PHO,48,0.0,.042
mariosh01,Shawn Marion,2007,PHO,3010,12.0,.191
bellra01,Raja Bell,2007,PHO,2917,5.8,.095
stoudam01,Amar'e Stoudemire,2007,PHO,2689,11.2,.201
nashst01,Steve Nash,2007,PHO,2682,12.6,.225
barbole01,Leandro Barbosa,2007,PHO,2613,8.2,.151
diawbo01,Boris Diaw,2007,PHO,2268,4.6,.097
jonesja02,James Jones,2007,PHO,1376,2.2,.077
thomaku01,Kurt Thomas,2007,PHO,1208,2.9,.115
banksma01,Marcus Banks,2007,PHO,503,0.4,.037
roseja01,Jalen Rose,2007,PHO,246,0.6,.111
burkepa01,Pat Burke,2007,PHO,164,0.1,.015
jonesju01,Jumaine Jones,2007,PHO,138,-0.2,-0.061
piatker01,Eric Piatkowski,2007,PHO,73,0.0,.007
marksse01,Sean Marks,2007,PHO,17,0.0,.043
mariosh01,Shawn Marion,2006,PHO,3263,14.6,.214
bellra01,Raja Bell,2006,PHO,2959,6.8,.110
diawbo01,Boris Diaw,2006,PHO,2874,8.9,.149
nashst01,Steve Nash,2006,PHO,2796,12.4,.212
jonesja02,James Jones,2006,PHO,1772,4.0,.110
barbole01,Leandro Barbosa,2006,PHO,1592,3.8,.115
houseed01,Eddie House,2006,PHO,1421,1.6,.054
thomaku01,Kurt Thomas,2006,PHO,1411,3.3,.112
thomati01,Tim Thomas,2006,PHO,634,0.9,.069
jacksji01,Jim Jackson,2006,PHO,420,-0.7,-0.075
burkepa01,Pat Burke,2006,PHO,346,0.1,.009
grantbr01,Brian Grant,2006,PHO,248,0.2,.041
tskitni01,Nikoloz Tskitishvili,2006,PHO,86,0.0,.024
stoudam01,Amar'e Stoudemire,2006,PHO,50,0.1,.085
thompdi01,Dijon Thompson,2006,PHO,43,0.1,.146
barrean01,Andre Barrett,2006,PHO,21,0.0,.109
fordsh02,Sharrod Ford,2006,PHO,13,0.0,-0.032
davisjo02,Josh Davis,2006,PHO,5,0.0,.275
johnsjo02,Joe Johnson,2005,PHO,3240,7.6,.112
mariosh01,Shawn Marion,2005,PHO,3146,12.5,.191
stoudam01,Amar'e Stoudemire,2005,PHO,2889,14.6,.243
richaqu01,Quentin Richardson,2005,PHO,2839,5.8,.098
nashst01,Steve Nash,2005,PHO,2573,10.9,.203
barbole01,Leandro Barbosa,2005,PHO,1087,1.8,.081
huntest01,Steven Hunter,2005,PHO,1046,2.6,.121
jacksji01,Jim Jackson,2005,PHO,997,1.6,.079
jacobca01,Casey Jacobsen,2005,PHO,768,1.1,.067
voskuja01,Jake Voskuhl,2005,PHO,360,0.6,.075
mccarwa01,Walter McCarty,2005,PHO,353,0.3,.042
outlabo01,Bo Outlaw,2005,PHO,214,0.2,.053
lampema01,Maciej Lampe,2005,PHO,119,-0.2,-0.070
vromaja01,Jackson Vroman,2005,PHO,57,0.0,-0.021
parkesm01,Smush Parker,2005,PHO,34,-0.2,-0.218
shirlpa01,Paul Shirley,2005,PHO,30,0.0,.031
tabusyu01,Yuta Tabuse,2005,PHO,17,0.0,.129
cabarza01,Zarko Cabarkapa,2005,PHO,11,0.1,.271
johnsjo02,Joe Johnson,2004,PHO,3331,3.3,.047
mariosh01,Shawn Marion,2004,PHO,3217,9.1,.135
stoudam01,Amar'e Stoudemire,2004,PHO,2025,4.4,.105
jacobca01,Casey Jacobsen,2004,PHO,1828,2.6,.068
voskuja01,Jake Voskuhl,2004,PHO,1606,3.3,.097
barbole01,Leandro Barbosa,2004,PHO,1500,1.9,.061
marbust01,Stephon Marbury,2004,PHO,1415,3.5,.120
hardaan01,Anfernee Hardaway,2004,PHO,876,1.3,.069
whiteja01,Jahidi White,2004,PHO,861,1.2,.067
eisleho01,Howard Eisley,2004,PHO,727,0.2,.013
cabarza01,Zarko Cabarkapa,2004,PHO,570,-0.4,-0.037
mcdyean01,Antonio McDyess,2004,PHO,506,0.6,.060
harvedo01,Donnell Harvey,2004,PHO,438,0.7,.081
guglito01,Tom Gugliotta,2004,PHO,304,-0.5,-0.082
willisc01,Scott Williams,2004,PHO,267,1.0,.172
lampema01,Maciej Lampe,2004,PHO,224,0.1,.029
knighbr01,Brevin Knight,2004,PHO,19,0.0,-0.051
trybace01,Cezary Trybanski,2004,PHO,10,-0.1,-0.480
archiro01,Robert Archibald,2004,PHO,6,0.0,-0.285
mccolcj01,C.J. McCollum,2017,POR,2796,7.6,.131
lillada01,Damian Lillard,2017,POR,2694,10.4,.185
crabbal01,Allen Crabbe,2017,POR,2254,4.2,.089
harklma01,Maurice Harkless,2017,POR,2223,4.2,.091
aminual01,Al-Farouq Aminu,2017,POR,1773,1.9,.051
turneev01,Evan Turner,2017,POR,1658,1.2,.035
plumlma01,Mason Plumlee,2017,POR,1516,4.6,.147
vonleno01,Noah Vonleh,2017,POR,1265,1.8,.069
leoname01,Meyers Leonard,2017,POR,1222,1.4,.053
davised01,Ed Davis,2017,POR,789,1.7,.104
nurkiju01,Jusuf Nurkic,2017,POR,584,1.4,.116
napiesh01,Shabazz Napier,2017,POR,512,0.6,.060
connapa01,Pat Connaughton,2017,POR,316,0.6,.090
laymaja01,Jake Layman,2017,POR,249,-0.3,-0.054
quartti01,Tim Quarterman,2017,POR,80,-0.1,-0.044
mccolcj01,C.J. McCollum,2016,POR,2780,6.0,.104
lillada01,Damian Lillard,2016,POR,2676,9.2,.165
aminual01,Al-Farouq Aminu,2016,POR,2341,4.0,.082
crabbal01,Allen Crabbe,2016,POR,2105,4.3,.098
plumlma01,Mason Plumlee,2016,POR,2084,6.1,.140
davised01,Ed Davis,2016,POR,1684,6.7,.192
harklma01,Maurice Harkless,2016,POR,1457,2.9,.096
hendege02,Gerald Henderson,2016,POR,1431,2.0,.068
leoname01,Meyers Leonard,2016,POR,1333,2.2,.078
vonleno01,Noah Vonleh,2016,POR,1174,1.2,.047
fraziti01,Tim Frazier,2016,POR,272,-0.3,-0.051
connapa01,Pat Connaughton,2016,POR,143,-0.2,-0.076
roberbr01,Brian Roberts,2016,POR,137,0.3,.096
kamanch01,Chris Kaman,2016,POR,112,0.1,.037
montelu01,Luis Montero,2016,POR,42,-0.2,-0.238
alexacl01,Cliff Alexander,2016,POR,36,0.0,.052
lillada01,Damian Lillard,2015,POR,2925,10.6,.174
aldrila01,LaMarcus Aldridge,2015,POR,2512,8.6,.165
batumni01,Nicolas Batum,2015,POR,2380,5.2,.105
matthwe02,Wesley Matthews,2015,POR,2024,6.2,.147
lopezro01,Robin Lopez,2015,POR,1638,5.1,.150
blakest01,Steve Blake,2015,POR,1529,2.1,.066
kamanch01,Chris Kaman,2015,POR,1398,3.3,.112
mccolcj01,C.J. McCollum,2015,POR,973,1.8,.089
leoname01,Meyers Leonard,2015,POR,847,2.8,.158
afflaar01,Arron Afflalo,2015,POR,752,0.8,.049
crabbal01,Allen Crabbe,2015,POR,683,1.3,.088
freeljo01,Joel Freeland,2015,POR,617,1.6,.122
wrighdo01,Dorell Wright,2015,POR,592,1.6,.128
robinth01,Thomas Robinson,2015,POR,391,0.5,.059
bartowi01,Will Barton,2015,POR,300,0.0,.002
geeal01,Alonzo Gee,2015,POR,151,0.1,.039
clavevi01,Victor Claver,2015,POR,76,0.1,.086
fraziti01,Tim Frazier,2015,POR,68,0.2,.119
batumni01,Nicolas Batum,2014,POR,2956,7.9,.128
lillada01,Damian Lillard,2014,POR,2937,9.6,.157
matthwe02,Wesley Matthews,2014,POR,2780,8.2,.142
lopezro01,Robin Lopez,2014,POR,2603,9.5,.176
aldrila01,LaMarcus Aldridge,2014,POR,2498,7.5,.144
willima01,Mo Williams,2014,POR,1834,2.2,.056
wrighdo01,Dorell Wright,2014,POR,984,1.9,.091
robinth01,Thomas Robinson,2014,POR,873,1.6,.090
freeljo01,Joel Freeland,2014,POR,727,1.4,.093
mccolcj01,C.J. McCollum,2014,POR,476,0.2,.019
bartowi01,Will Barton,2014,POR,387,0.6,.078
leoname01,Meyers Leonard,2014,POR,355,0.6,.086
clavevi01,Victor Claver,2014,POR,184,0.2,.047
watsoea01,Earl Watson,2014,POR,161,-0.1,-0.018
crabbal01,Allen Crabbe,2014,POR,100,0.1,.037
lillada01,Damian Lillard,2013,POR,3167,5.8,.088
batumni01,Nicolas Batum,2013,POR,2807,5.8,.099
aldrila01,LaMarcus Aldridge,2013,POR,2790,7.2,.124
matthwe02,Wesley Matthews,2013,POR,2403,4.7,.093
hicksjj01,J.J. Hickson,2013,POR,2323,6.9,.142
leoname01,Meyers Leonard,2013,POR,1206,2.4,.097
bartowi01,Will Barton,2013,POR,894,-0.5,-0.028
clavevi01,Victor Claver,2013,POR,812,-0.1,-0.005
babbilu01,Luke Babbitt,2013,POR,730,0.7,.047
maynoer01,Eric Maynor,2013,POR,572,0.2,.016
pavloal01,Sasha Pavlovic,2013,POR,528,0.1,.009
pricero01,Ronnie Price,2013,POR,510,-0.2,-0.017
freeljo01,Joel Freeland,2013,POR,477,0.2,.022
jeffrja01,Jared Jeffries,2013,POR,350,-0.3,-0.042
smithno01,Nolan Smith,2013,POR,288,-0.5,-0.082
matthwe02,Wesley Matthews,2012,POR,2228,4.8,.104
aldrila01,LaMarcus Aldridge,2012,POR,1994,7.0,.169
feltora01,Raymond Felton,2012,POR,1906,1.7,.042
batumni01,Nicolas Batum,2012,POR,1791,4.8,.127
crawfja01,Jamal Crawford,2012,POR,1613,2.3,.069
wallage01,Gerald Wallace,2012,POR,1503,3.5,.111
cambyma01,Marcus Camby,2012,POR,894,1.9,.100
thomaku01,Kurt Thomas,2012,POR,803,1.1,.067
hicksjj01,J.J. Hickson,2012,POR,600,1.8,.147
smithno01,Nolan Smith,2012,POR,541,-0.3,-0.029
babbilu01,Luke Babbitt,2012,POR,537,0.7,.064
smithcr01,Craig Smith,2012,POR,464,1.0,.105
przybjo01,Joel Przybilla,2012,POR,449,0.3,.034
flynnjo01,Jonny Flynn,2012,POR,281,0.1,.020
williel01,Elliot Williams,2012,POR,149,0.3,.105
thabeha01,Hasheem Thabeet,2012,POR,116,0.2,.077
johnsch03,Chris Johnson,2012,POR,93,0.1,.077
johnsar02,Armon Johnson,2012,POR,5,0.0,.042
aldrila01,LaMarcus Aldridge,2011,POR,3211,11.1,.166
matthwe02,Wesley Matthews,2011,POR,2758,7.2,.126
millean02,Andre Miller,2011,POR,2650,7.0,.127
batumni01,Nicolas Batum,2011,POR,2522,6.6,.126
fernaru01,Rudy Fernandez,2011,POR,1821,3.8,.100
cambyma01,Marcus Camby,2011,POR,1540,3.7,.116
roybr01,Brandon Roy,2011,POR,1310,2.1,.077
cunnida01,Dante Cunningham,2011,POR,1108,1.3,.057
wallage01,Gerald Wallace,2011,POR,821,2.6,.153
millspa02,Patty Mills,2011,POR,783,0.7,.044
przybjo01,Joel Przybilla,2011,POR,445,0.6,.066
johnsar02,Armon Johnson,2011,POR,277,-0.3,-0.044
marksse01,Sean Marks,2011,POR,208,0.1,.019
babbilu01,Luke Babbitt,2011,POR,137,-0.4,-0.143
johnsch03,Chris Johnson,2011,POR,106,0.2,.069
obertfa01,Fabricio Oberto,2011,POR,45,0.0,-0.012
barroea01,Earl Barron,2011,POR,37,-0.1,-0.093
collija03,Jarron Collins,2011,POR,24,-0.1,-0.124
aldrila01,LaMarcus Aldridge,2010,POR,2922,8.8,.145
millean02,Andre Miller,2010,POR,2500,7.0,.134
roybr01,Brandon Roy,2010,POR,2419,9.1,.180
webstma02,Martell Webster,2010,POR,2005,4.4,.105
howarju01,Juwan Howard,2010,POR,1632,2.6,.077
fernaru01,Rudy Fernandez,2010,POR,1441,3.0,.101
blakest01,Steve Blake,2010,POR,1397,2.4,.082
bayleje01,Jerryd Bayless,2010,POR,1304,2.7,.098
batumni01,Nicolas Batum,2010,POR,918,3.5,.181
cambyma01,Marcus Camby,2010,POR,718,2.3,.152
cunnida01,Dante Cunningham,2010,POR,707,1.9,.129
przybjo01,Joel Przybilla,2010,POR,681,1.4,.101
odengr01,Greg Oden,2010,POR,502,2.2,.214
pendeje02,Jeff Ayres,2010,POR,405,1.3,.156
outlatr01,Travis Outlaw,2010,POR,231,0.3,.071
millspa02,Patty Mills,2010,POR,38,0.0,-0.036
dienetr01,Travis Diener,2010,POR,26,0.0,.043
randosh01,Shavlik Randolph,2010,POR,6,0.0,.005
tollian01,Anthony Tolliver,2010,POR,4,0.0,-0.217
aldrila01,LaMarcus Aldridge,2009,POR,3004,9.5,.151
roybr01,Brandon Roy,2009,POR,2903,13.5,.223
outlatr01,Travis Outlaw,2009,POR,2246,5.3,.113
blakest01,Steve Blake,2009,POR,2188,5.8,.128
fernaru01,Rudy Fernandez,2009,POR,1993,6.1,.147
przybjo01,Joel Przybilla,2009,POR,1952,6.6,.163
batumni01,Nicolas Batum,2009,POR,1454,3.7,.123
odengr01,Greg Oden,2009,POR,1314,4.6,.167
rodrise01,Sergio Rodriguez,2009,POR,1225,1.7,.068
fryech01,Channing Frye,2009,POR,746,0.8,.054
bayleje01,Jerryd Bayless,2009,POR,655,0.3,.019
dioguik01,Ike Diogu,2009,POR,73,0.1,.057
randosh01,Shavlik Randolph,2009,POR,37,0.0,.041
ruffimi01,Michael Ruffin,2009,POR,35,0.1,.080
webstma02,Martell Webster,2009,POR,5,0.0,-0.204
roybr01,Brandon Roy,2008,POR,2792,8.0,.138
aldrila01,LaMarcus Aldridge,2008,POR,2649,6.2,.113
blakest01,Steve Blake,2008,POR,2424,3.8,.075
jackja01,Jarrett Jack,2008,POR,2229,3.2,.069
outlatr01,Travis Outlaw,2008,POR,2186,3.2,.071
webstma02,Martell Webster,2008,POR,2132,3.5,.079
przybjo01,Joel Przybilla,2008,POR,1819,4.3,.113
fryech01,Channing Frye,2008,POR,1342,3.2,.114
jonesja02,James Jones,2008,POR,1276,3.7,.139
rodrise01,Sergio Rodriguez,2008,POR,628,-0.2,-0.017
lafrera01,Raef LaFrentz,2008,POR,291,0.5,.085
wafervo01,Von Wafer,2008,POR,64,-0.1,-0.067
greenta01,Taurean Green,2008,POR,44,-0.1,-0.125
mcrobjo01,Josh McRoberts,2008,POR,28,0.1,.131
jackja01,Jarrett Jack,2007,POR,2651,4.8,.087
randoza01,Zach Randolph,2007,POR,2425,5.7,.112
udokaim01,Ime Udoka,2007,POR,2144,3.9,.088
roybr01,Brandon Roy,2007,POR,2015,4.8,.114
webstma02,Martell Webster,2007,POR,1759,1.3,.036
magloja01,Jamaal Magloire,2007,POR,1703,1.1,.032
outlatr01,Travis Outlaw,2007,POR,1532,2.3,.072
aldrila01,LaMarcus Aldridge,2007,POR,1392,3.4,.118
dixonju01,Juan Dixon,2007,POR,1243,0.6,.023
rodrise01,Sergio Rodriguez,2007,POR,862,0.9,.050
przybjo01,Joel Przybilla,2007,POR,701,0.3,.020
jonesfr01,Fred Jones,2007,POR,449,0.4,.044
dickada01,Dan Dickau,2007,POR,444,0.4,.048
lafrera01,Raef LaFrentz,2007,POR,352,0.2,.021
grahast01,Stephen Graham,2007,POR,165,-0.1,-0.027
schenlu01,Luke Schenscher,2007,POR,118,0.0,-0.013
richaje01,Jeremy Richardson,2007,POR,1,0.0,-0.021
randoza01,Zach Randolph,2006,POR,2545,1.3,.024
dixonju01,Juan Dixon,2006,POR,1920,1.2,.030
blakest01,Steve Blake,2006,POR,1781,2.8,.076
telfase01,Sebastian Telfair,2006,POR,1641,0.6,.017
jackja01,Jarrett Jack,2006,POR,1599,1.2,.035
khryavi01,Viktor Khryapa,2006,POR,1492,1.3,.042
przybjo01,Joel Przybilla,2006,POR,1395,2.3,.078
ratlith01,Theo Ratliff,2006,POR,1301,2.0,.074
milesda01,Darius Miles,2006,POR,1286,-1.0,-0.037
outlatr01,Travis Outlaw,2006,POR,1153,0.9,.039
webstma02,Martell Webster,2006,POR,1070,0.9,.039
patteru01,Ruben Patterson,2006,POR,1056,1.0,.044
skinnbr01,Brian Skinner,2006,POR,515,0.3,.026
moniase01,Sergei Monia,2006,POR,336,-0.2,-0.026
lenarvo01,Voshon Lenard,2006,POR,220,-0.1,-0.031
seungha01,Ha Seung-Jin,2006,POR,212,0.0,.003
smithch04,Charles Smith,2006,POR,208,0.3,.066
stoudda01,Damon Stoudamire,2005,POR,2762,5.7,.099
patteru01,Ruben Patterson,2005,POR,1957,3.4,.083
abdursh01,Shareef Abdur-Rahim,2005,POR,1867,5.4,.139
przybjo01,Joel Przybilla,2005,POR,1858,4.7,.121
ratlith01,Theo Ratliff,2005,POR,1731,2.3,.063
milesda01,Darius Miles,2005,POR,1699,1.3,.036
vanexni01,Nick Van Exel,2005,POR,1619,1.6,.049
randoza01,Zach Randolph,2005,POR,1603,3.1,.094
telfase01,Sebastian Telfair,2005,POR,1330,-0.4,-0.013
anderde01,Derek Anderson,2005,POR,1239,1.3,.052
outlatr01,Travis Outlaw,2005,POR,793,1.4,.085
khryavi01,Viktor Khryapa,2005,POR,523,0.3,.024
frahmri01,Richie Frahm,2005,POR,499,1.0,.097
thomaja02,James Thomas,2005,POR,112,0.2,.090
seungha01,Ha Seung-Jin,2005,POR,104,-0.2,-0.094
bakerma01,Maurice Baker,2005,POR,18,0.0,-0.059
carlige01,Geno Carlisle,2005,POR,16,0.1,.173
stoudda01,Damon Stoudamire,2004,POR,3118,5.9,.091
randoza01,Zach Randolph,2004,POR,3067,7.1,.111
anderde01,Derek Anderson,2004,POR,1810,3.6,.097
davisda01,Dale Davis,2004,POR,1682,3.9,.110
wallara01,Rasheed Wallace,2004,POR,1675,3.9,.111
patteru01,Ruben Patterson,2004,POR,1651,3.0,.087
mcinnje01,Jeff McInnis,2004,POR,1269,2.6,.098
milesda01,Darius Miles,2004,POR,1191,3.0,.121
ratlith01,Theo Ratliff,2004,POR,1016,3.0,.140
abdursh01,Shareef Abdur-Rahim,2004,POR,728,1.5,.098
woodsqy01,Qyntel Woods,2004,POR,673,-0.2,-0.012
persowe01,Wesley Person,2004,POR,621,1.6,.124
