id,name,season,team,mp_old,mp,ws_old,ws,ws_max,ws48_old,ws48
valanjo01,Jonas Valanciunas,2015,TOR,2282,2096,6.7,8.2,6.7,0.141,0.189
whittsh01,Shayne Whittington,2016,IND,108,41,0.4,0.0,0.4,0.2,-0.009
rondora01,Rajon Rondo,2016,SAC,2018,2537,1.5,4.6,9.9,0.03720168483647176,0.087
rondora01,Rajon Rondo,2017,CHI,2537,1843,4.6,2.3,9.9,0.087,0.06
rondora01,Rajon Rondo,2008,BOS,1831,2306,2.4,7.2,2.4,0.064,0.15
rondora01,Rajon Rondo,2009,BOS,2306,2642,7.2,9.9,7.2,0.15,0.179
rondora01,Rajon Rondo,2010,BOS,2642,2963,9.9,9.6,9.9,0.179,0.156
rondora01,Rajon Rondo,2011,BOS,2963,2527,9.6,6.6,9.9,0.156,0.126
rondora01,Rajon Rondo,2012,BOS,2527,1957,6.6,4.9,9.9,0.126,0.121
rondora01,Rajon Rondo,2013,BOS,1957,1423,4.9,3.2,9.9,0.121,0.108
rondora01,Rajon Rondo,2014,BOS,1423,998,3.2,1.1,9.9,0.108,0.054
rondora01,Rajon Rondo,2015,BOS,998,2018,1.1,1.5,9.9,0.054,0.03720168483647176
youngsa01,Sam Young,2011,MEM,1321,1577,1.2,2.9,1.2,0.044,0.088
youngsa01,Sam Young,2012,MEM,1577,375,2.9,0.2,2.9,0.088,0.03048
youngsa01,Sam Young,2013,IND,375,693,0.2,0.9,2.9,0.03048,0.062
mihmch01,Chris Mihm,2009,LAL,278,105,0.0,0.1,4.0,-0.004,0.026
mihmch01,Chris Mihm,2005,LAL,1330,1870,2.8,3.6,2.8,0.10429172932330827,0.092
mihmch01,Chris Mihm,2006,LAL,1870,1541,3.6,4.0,3.6,0.092,0.124
harprma01,Matt Harpring,2005,UTA,1134,2584,2.8,5.5,2.8,0.116,0.102
harprma01,Matt Harpring,2006,UTA,2584,1944,5.5,4.7,5.5,0.102,0.115
harprma01,Matt Harpring,2007,UTA,1944,1965,4.7,4.7,5.5,0.115,0.115
harprma01,Matt Harpring,2008,UTA,1965,1374,4.7,2.8,5.5,0.115,0.096
harprma01,Matt Harpring,2009,UTA,1374,693,2.8,1.2,5.5,0.096,0.086
pietrmi01,Mickael Pietrus,2005,GSW,748,1340,1.5,2.1,1.5,0.095,0.075
pietrmi01,Mickael Pietrus,2006,GSW,1340,1179,2.1,0.6,2.1,0.075,0.024
pietrmi01,Mickael Pietrus,2007,GSW,1179,1937,0.6,3.6,2.1,0.024,0.088
pietrmi01,Mickael Pietrus,2008,GSW,1937,1316,3.6,2.8,3.6,0.088,0.104
pietrmi01,Mickael Pietrus,2009,ORL,1316,1329,2.8,3.0,3.6,0.104,0.108
pietrmi01,Mickael Pietrus,2010,ORL,1329,1687,3.0,3.6,3.6,0.108,0.103
pietrmi01,Mickael Pietrus,2011,ORL,1687,1107,3.6,1.2999999999999998,3.6,0.103,0.05523667570009034
pietrmi01,Mickael Pietrus,2012,BOS,1107,921,1.2999999999999998,1.2,3.6,0.05523667570009034,0.063
pietrmi01,Mickael Pietrus,2013,TOR,921,386,1.2,0.0,3.6,0.063,-0.004
jamisan01,Antawn Jamison,2005,WAS,2376,2605,9.0,5.4,9.0,0.183,0.1
jamisan01,Antawn Jamison,2006,WAS,2605,3288,5.4,8.2,9.0,0.1,0.119
jamisan01,Antawn Jamison,2007,WAS,3288,2662,8.2,6.8,9.0,0.119,0.123
jamisan01,Antawn Jamison,2008,WAS,2662,3061,6.8,9.2,9.0,0.123,0.144
jamisan01,Antawn Jamison,2009,WAS,3061,3096,9.2,8.1,9.2,0.144,0.126
jamisan01,Antawn Jamison,2010,CLE,3096,2406,8.1,5.800000000000001,9.2,0.126,0.11537073981712385
jamisan01,Antawn Jamison,2011,CLE,2406,1842,5.800000000000001,2.6,9.2,0.11537073981712385,0.067
jamisan01,Antawn Jamison,2012,CLE,1842,2151,2.6,3.1,9.2,0.067,0.07
jamisan01,Antawn Jamison,2013,LAL,2151,1636,3.1,4.3,9.2,0.07,0.126
jamisan01,Antawn Jamison,2014,LAC,1636,248,4.3,0.1,9.2,0.126,0.019
evansre01,Reggie Evans,2005,OKC,1280,1881,1.7,3.8,1.7,0.065,0.096
evansre01,Reggie Evans,2006,DEN,1881,1393,3.8,2.1,3.8,0.096,0.07175879396984926
evansre01,Reggie Evans,2007,DEN,1393,1127,2.1,2.3,3.8,0.07175879396984926,0.096
evansre01,Reggie Evans,2008,PHI,1127,1879,2.3,2.7,3.8,0.096,0.068
evansre01,Reggie Evans,2009,PHI,1879,1137,2.7,1.9,3.8,0.068,0.079
evansre01,Reggie Evans,2010,TOR,1137,311,1.9,0.2,3.8,0.079,0.033
evansre01,Reggie Evans,2011,TOR,311,798,0.2,1.3,3.8,0.033,0.077
evansre01,Reggie Evans,2012,LAC,798,771,1.3,1.3,3.8,0.077,0.079
evansre01,Reggie Evans,2013,BRK,771,1967,1.3,4.3,3.8,0.079,0.105
evansre01,Reggie Evans,2014,BRK,1967,899,4.3,1.5,4.3,0.105,0.0799265850945495
evansre01,Reggie Evans,2015,SAC,899,764,1.5,1.2,4.3,0.0799265850945495,0.074
davisan01,Antonio Davis,2005,CHI,2570,1843,3.8,3.9,3.8,0.070884046692607,0.101
davisan01,Antonio Davis,2006,NYK,1843,940,3.9,0.4,3.9,0.101,0.016888297872340426
davidje01,Jermareo Davidson,2009,GSW,322,111,-0.1,0.1,-0.1,-0.012,0.036
magloja01,Jamaal Magloire,2005,NOP,2777,703,7.6,0.3,7.6,0.131,0.019
magloja01,Jamaal Magloire,2006,MIL,703,2465,0.3,2.0,7.6,0.019,0.039
magloja01,Jamaal Magloire,2007,POR,2465,1703,2.0,1.1,7.6,0.039,0.032
magloja01,Jamaal Magloire,2008,BRK,1703,286,1.1,-0.6,7.6,0.032,-0.10902797202797204
magloja01,Jamaal Magloire,2009,MIA,286,709,-0.6,1.3,7.6,-0.10902797202797204,0.089
magloja01,Jamaal Magloire,2010,MIA,709,359,1.3,0.6,7.6,0.089,0.078
magloja01,Jamaal Magloire,2011,MIA,359,158,0.6,0.6,7.6,0.078,0.172
magloja01,Jamaal Magloire,2012,TOR,158,374,0.6,-0.2,7.6,0.172,-0.021
anderke01,Kenny Anderson,2005,ATL,905,743,1.5,0.1,1.5,0.079,0.011065948855989232
wrighlo02,Lorenzen Wright,2005,MEM,1674,2287,3.2,5.2,3.2,0.092,0.108
wrighlo02,Lorenzen Wright,2006,MEM,2287,1689,5.2,3.7,5.2,0.108,0.106
wrighlo02,Lorenzen Wright,2007,ATL,1689,1035,3.7,0.7,5.2,0.106,0.033
wrighlo02,Lorenzen Wright,2008,ATL,1035,161,0.7,0.0,5.2,0.033,0.0011925465838509327
wrighlo02,Lorenzen Wright,2009,CLE,161,125,0.0,-0.1,5.2,0.0011925465838509327,-0.022
brezepr01,Primoz Brezec,2005,CHO,72,2276,0.1,4.9,0.1,0.04,0.104
brezepr01,Primoz Brezec,2006,CHO,2276,2165,4.9,4.6,4.9,0.104,0.102
brezepr01,Primoz Brezec,2007,CHO,2165,838,4.6,0.7,4.9,0.102,0.038
brezepr01,Primoz Brezec,2008,CHO,838,475,0.7,0.2,4.9,0.038,0.016854736842105263
feltora01,Raymond Felton,2016,DAL,281,2192,0.2,2.7,6.5,0.039,0.059
feltora01,Raymond Felton,2017,LAC,2192,1700,2.7,1.9,6.5,0.059,0.055
feltora01,Raymond Felton,2007,CHO,2406,2832,2.6,2.3,2.6,0.051,0.039
feltora01,Raymond Felton,2008,CHO,2832,2972,2.3,3.4,2.6,0.039,0.054
feltora01,Raymond Felton,2009,CHO,2972,3086,3.4,4.3,3.4,0.054,0.066
feltora01,Raymond Felton,2010,CHO,3086,2643,4.3,6.5,4.3,0.066,0.118
feltora01,Raymond Felton,2011,DEN,2643,2737,6.5,5.3,6.5,0.118,0.09396894409937888
feltora01,Raymond Felton,2012,POR,2737,1906,5.3,1.7,6.5,0.09396894409937888,0.042
feltora01,Raymond Felton,2013,NYK,1906,2313,1.7,4.2,6.5,0.042,0.087
feltora01,Raymond Felton,2014,NYK,2313,2017,4.2,2.2,6.5,0.087,0.053
feltora01,Raymond Felton,2015,DAL,2017,281,2.2,0.2,6.5,0.053,0.039
thompdi01,Dijon Thompson,2007,ATL,43,50,0.1,0.1,0.1,0.146,0.064
hartja01,Jason Hart,2005,CHO,660,1887,1.9,4.8,1.9,0.139,0.121
hartja01,Jason Hart,2006,SAC,1887,818,4.8,0.1,4.8,0.121,0.006
hartja01,Jason Hart,2007,LAC,818,846,0.1,1.5,4.8,0.006,0.08504728132387705
hartja01,Jason Hart,2008,UTA,846,606,1.5,0.4,4.8,0.08504728132387705,0.033
hartja01,Jason Hart,2009,DEN,606,348,0.4,-0.4,4.8,0.033,-0.04755172413793104
hartja01,Jason Hart,2010,MIN,348,22,-0.4,0.0,4.8,-0.04755172413793104,-0.003272727272727273
cookom01,Omar Cook,2005,TOR,139,74,-0.2,0.1,-0.2,-0.068,0.067
westbru01,Russell Westbrook,2016,OKC,2302,2750,10.6,14.0,11.6,0.222,0.245
westbru01,Russell Westbrook,2017,OKC,2750,2802,14.0,13.1,14.0,0.245,0.224
westbru01,Russell Westbrook,2010,OKC,2668,2813,1.9,6.1,1.9,0.035,0.105
westbru01,Russell Westbrook,2011,OKC,2813,2847,6.1,9.4,6.1,0.105,0.159
westbru01,Russell Westbrook,2012,OKC,2847,2331,9.4,7.9,9.4,0.159,0.163
westbru01,Russell Westbrook,2013,OKC,2331,2861,7.9,11.6,9.4,0.163,0.195
westbru01,Russell Westbrook,2014,OKC,2861,1412,11.6,5.2,11.6,0.195,0.178
westbru01,Russell Westbrook,2015,OKC,1412,2302,5.2,10.6,11.6,0.178,0.222
templga01,Garrett Temple,2016,WAS,735,1951,1.5,2.7,1.5,0.1,0.066
templga01,Garrett Temple,2017,SAC,1951,1728,2.7,2.2,2.7,0.066,0.061
templga01,Garrett Temple,2011,CHO,334,230,0.3,-0.4,0.3,0.05647904191616767,-0.08437391304347826
templga01,Garrett Temple,2014,WAS,1156,638,1.2,0.3,1.2,0.049,0.025
templga01,Garrett Temple,2015,WAS,638,735,0.3,1.5,1.2,0.025,0.1
odomla01,Lamar Odom,2005,LAL,3003,2320,8.4,4.7,8.4,0.134,0.098
odomla01,Lamar Odom,2006,LAL,2320,3221,4.7,9.2,8.4,0.098,0.137
odomla01,Lamar Odom,2007,LAL,3221,2202,9.2,4.7,9.2,0.137,0.102
odomla01,Lamar Odom,2008,LAL,2202,2921,4.7,9.7,9.2,0.102,0.159
odomla01,Lamar Odom,2009,LAL,2921,2316,9.7,6.9,9.7,0.159,0.143
odomla01,Lamar Odom,2010,LAL,2316,2585,6.9,7.7,9.7,0.143,0.143
odomla01,Lamar Odom,2011,LAL,2585,2639,7.7,10.1,9.7,0.143,0.184
odomla01,Lamar Odom,2012,DAL,2639,1027,10.1,0.3,10.1,0.184,0.014
odomla01,Lamar Odom,2013,LAC,1027,1616,0.3,2.7,10.1,0.014,0.081
connapa01,Pat Connaughton,2017,POR,143,316,-0.2,0.6,-0.2,-0.076,0.09
anderde01,Derek Anderson,2008,CHO,1190,396,2.9,0.3,3.6,0.117,0.032
anderde01,Derek Anderson,2005,POR,1810,1239,3.6,1.3,3.6,0.097,0.052
anderde01,Derek Anderson,2006,HOU,1239,1047,1.3,1.6,3.6,0.052,0.07378510028653296
anderde01,Derek Anderson,2007,CHO,1047,1190,1.6,2.9,3.6,0.07378510028653296,0.117
ostergr01,Greg Ostertag,2005,SAC,2153,556,5.0,0.7,5.0,0.111,0.064
ostergr01,Greg Ostertag,2006,UTA,556,807,0.7,1.3,5.0,0.064,0.076
dixonju01,Juan Dixon,2005,WAS,1478,1054,1.4,2.0,1.4,0.044,0.089
dixonju01,Juan Dixon,2006,POR,1054,1920,2.0,1.2,2.0,0.089,0.03
dixonju01,Juan Dixon,2007,POR,1920,1926,1.2,1.7000000000000002,2.0,0.03,0.041794911734164074
dixonju01,Juan Dixon,2008,DET,1926,668,1.7000000000000002,0.3,2.0,0.041794911734164074,0.026107784431137728
dixonju01,Juan Dixon,2009,WAS,668,816,0.3,-0.5,2.0,0.026107784431137728,-0.031
clavevi01,Victor Claver,2014,POR,812,184,-0.1,0.2,-0.1,-0.005,0.047
clavevi01,Victor Claver,2015,POR,184,76,0.2,0.1,0.2,0.047,0.086
lambje01,Jeremy Lamb,2016,CHO,633,1227,1.6,2.7,3.3,0.123,0.107
lambje01,Jeremy Lamb,2017,CHO,1227,1143,2.7,2.7,3.3,0.107,0.115
lambje01,Jeremy Lamb,2014,OKC,147,1538,0.2,3.3,0.2,0.058,0.102
lambje01,Jeremy Lamb,2015,OKC,1538,633,3.3,1.6,3.3,0.102,0.123
stoudda01,Damon Stoudamire,2008,MEM,1501,1037,1.1,-0.09999999999999998,5.9,0.036,-0.004038572806171644
stoudda01,Damon Stoudamire,2005,POR,3118,2762,5.9,5.7,5.9,0.091,0.099
stoudda01,Damon Stoudamire,2006,MEM,2762,862,5.7,1.7,5.9,0.099,0.093
stoudda01,Damon Stoudamire,2007,MEM,862,1501,1.7,1.1,5.9,0.093,0.036
cunnida01,Dante Cunningham,2016,NOP,1652,1971,1.6,2.1,3.5,0.047,0.052
cunnida01,Dante Cunningham,2017,NOP,1971,1649,2.1,3.0,3.5,0.052,0.088
cunnida01,Dante Cunningham,2011,CHO,707,1637,1.9,2.0,1.9,0.129,0.05958521686010995
cunnida01,Dante Cunningham,2012,MEM,1637,1124,2.0,3.4,2.0,0.05958521686010995,0.147
cunnida01,Dante Cunningham,2013,MIN,1124,2010,3.4,3.5,3.4,0.147,0.084
cunnida01,Dante Cunningham,2014,MIN,2010,1635,3.5,2.9,3.5,0.084,0.085
cunnida01,Dante Cunningham,2015,NOP,1635,1652,2.9,1.6,3.5,0.085,0.047
mcinnje01,Jeff McInnis,2008,CHO,702,1410,-0.1,0.1,4.9,-0.004,0.002
mcinnje01,Jeff McInnis,2005,CLE,2365,2651,4.9,4.1,4.9,0.09892684989429176,0.074
mcinnje01,Jeff McInnis,2006,BRK,2651,486,4.1,0.3,4.9,0.074,0.031
mcinnje01,Jeff McInnis,2007,CHO,486,702,0.3,-0.1,4.9,0.031,-0.004
varnaja01,Jarvis Varnado,2014,CHI,58,339,-0.1,0.8,-0.1,-0.05837931034482759,0.11454572271386432
baynear01,Aron Baynes,2016,DET,1122,1233,3.9,4.1,3.9,0.166,0.158
baynear01,Aron Baynes,2017,DET,1233,1163,4.1,3.0,4.1,0.158,0.123
baynear01,Aron Baynes,2014,SAS,141,491,0.1,0.6,0.1,0.05,0.055
baynear01,Aron Baynes,2015,SAS,491,1122,0.6,3.9,0.6,0.055,0.166
veselja01,Jan Vesely,2013,WAS,1078,601,1.7,0.7,1.7,0.076,0.059
veselja01,Jan Vesely,2014,DEN,601,776,0.7,1.6,1.7,0.059,0.0974922680412371
harrimi01,Mike Harris,2011,HOU,96,16,0.0,0.0,0.5,-0.03625,0.102
tsakaja01,Jake Tsakalidis,2005,MEM,533,278,1.2,0.6,1.2,0.105,0.107
tsakaja01,Jake Tsakalidis,2006,MEM,278,732,0.6,2.8,1.2,0.107,0.186
tsakaja01,Jake Tsakalidis,2007,HOU,732,390,2.8,0.3,2.8,0.186,0.031400000000000004
johnsor01,Orlando Johnson,2014,IND,619,392,1.5,0.1,1.5,0.115,0.008678571428571431
garredi02,Diante Garrett,2014,UTA,149,1048,-0.2,-0.8,-0.2,-0.073,-0.036
milescj01,C.J. Miles,2016,IND,1841,1464,3.6,3.1,3.6,0.093,0.103
milescj01,C.J. Miles,2017,IND,1464,1776,3.1,4.0,3.6,0.103,0.109
milescj01,C.J. Miles,2007,UTA,203,373,0.3,-0.5,0.3,0.076,-0.062
milescj01,C.J. Miles,2008,UTA,373,689,-0.5,1.9,0.3,-0.062,0.134
milescj01,C.J. Miles,2009,UTA,689,1623,1.9,2.9,1.9,0.134,0.086
milescj01,C.J. Miles,2010,UTA,1623,1497,2.9,1.9,2.9,0.086,0.061
milescj01,C.J. Miles,2011,UTA,1497,1969,1.9,2.5,2.9,0.061,0.061
milescj01,C.J. Miles,2012,UTA,1969,1145,2.5,1.5,2.9,0.061,0.063
milescj01,C.J. Miles,2013,CLE,1145,1364,1.5,2.6,2.9,0.063,0.092
milescj01,C.J. Miles,2014,CLE,1364,984,2.6,2.5,2.9,0.092,0.122
milescj01,C.J. Miles,2015,IND,984,1841,2.5,3.6,2.9,0.122,0.093
haywago01,Gordon Hayward,2016,UTA,2618,2893,8.7,8.9,8.7,0.159,0.147
haywago01,Gordon Hayward,2017,UTA,2893,2516,8.9,10.4,8.9,0.147,0.199
haywago01,Gordon Hayward,2012,UTA,1218,2015,1.2,4.9,1.2,0.048,0.116
haywago01,Gordon Hayward,2013,UTA,2015,2104,4.9,5.4,4.9,0.116,0.123
haywago01,Gordon Hayward,2014,UTA,2104,2800,5.4,3.6,5.4,0.123,0.062
haywago01,Gordon Hayward,2015,UTA,2800,2618,3.6,8.7,5.4,0.062,0.159
zelleco01,Cody Zeller,2016,CHO,1487,1774,3.8,6.3,3.8,0.123,0.169
zelleco01,Cody Zeller,2017,CHO,1774,1725,6.3,5.6,6.3,0.169,0.157
zelleco01,Cody Zeller,2015,CHO,1416,1487,2.6,3.8,2.6,0.09,0.123
stricro02,Rod Strickland,2005,HOU,1197,196,1.3,-0.2,1.3,0.051869674185463656,-0.051
smithgr02,Greg Smith,2016,MIN,363,192,0.8,0.2,4.0,0.108,0.045
smithgr02,Greg Smith,2013,HOU,69,1110,0.2,4.0,0.2,0.165,0.172
smithgr02,Greg Smith,2014,HOU,1110,100,4.0,0.2,4.0,0.172,0.119
smithgr02,Greg Smith,2015,DAL,100,363,0.2,0.8,4.0,0.119,0.108
brownlo01,Lorenzo Brown,2016,PHO,549,61,0.3,-0.2,0.3,0.025,-0.157
brownlo01,Lorenzo Brown,2015,MIN,224,549,-0.3,0.3,-0.3,-0.068,0.025
porzikr01,Kristaps Porzingis,2017,NYK,2047,2164,4.4,4.5,4.4,0.102,0.1
forbega01,Gary Forbes,2012,TOR,791,713,0.9,0.8,0.9,0.055,0.053
sefolth01,Thabo Sefolosha,2016,ATL,976,1758,2.5,4.5,6.8,0.121,0.122
sefolth01,Thabo Sefolosha,2017,ATL,1758,1596,4.5,3.3,6.8,0.122,0.098
sefolth01,Thabo Sefolosha,2008,CHI,868,1436,0.8,1.5,0.8,0.047,0.05
sefolth01,Thabo Sefolosha,2009,CHI,1436,1453,1.5,2.2,1.5,0.05,0.07391810048176188
sefolth01,Thabo Sefolosha,2010,OKC,1453,2348,2.2,4.0,2.2,0.07391810048176188,0.082
sefolth01,Thabo Sefolosha,2011,OKC,2348,2049,4.0,4.1,4.0,0.082,0.097
sefolth01,Thabo Sefolosha,2012,OKC,2049,914,4.1,1.8,4.1,0.097,0.095
sefolth01,Thabo Sefolosha,2013,OKC,914,2229,1.8,6.8,4.1,0.095,0.146
sefolth01,Thabo Sefolosha,2014,OKC,2229,1584,6.8,3.0,6.8,0.146,0.092
sefolth01,Thabo Sefolosha,2015,ATL,1584,976,3.0,2.5,6.8,0.092,0.121
roberbr01,Brian Roberts,2016,CHO,1330,470,1.8,1.1,2.2,0.064,0.10450212765957446
roberbr01,Brian Roberts,2017,CHO,470,416,1.1,0.2,2.2,0.10450212765957446,0.028
roberbr01,Brian Roberts,2014,NOP,1324,1667,2.2,2.2,2.2,0.078,0.063
roberbr01,Brian Roberts,2015,CHO,1667,1330,2.2,1.8,2.2,0.063,0.064
wiggian01,Andrew Wiggins,2016,MIN,2969,2845,2.1,4.1,2.1,0.034,0.069
wiggian01,Andrew Wiggins,2017,MIN,2845,3048,4.1,4.2,4.1,0.069,0.066
lucasjo02,John Lucas III,2007,HOU,107,383,-0.1,0.6,-0.1,-0.027,0.081
lucasjo02,John Lucas III,2012,CHI,10,726,0.0,2.2,0.6,-0.121,0.143
lucasjo02,John Lucas III,2013,TOR,726,827,2.2,1.1,2.2,0.143,0.061
lucasjo02,John Lucas III,2014,UTA,827,591,1.1,-0.7,2.2,0.061,-0.058
lucasjo02,John Lucas III,2015,DET,591,272,-0.7,0.3,2.2,-0.058,0.058
thornal01,Al Thornton,2009,LAC,2158,2654,1.1,1.3,1.1,0.025,0.023
thornal01,Al Thornton,2010,LAC,2654,2079,1.3,2.2,1.3,0.023,0.05032419432419432
thornal01,Al Thornton,2011,GSW,2079,1383,2.2,1.6,2.2,0.05032419432419432,0.054367317425885756
arthuda01,Darrell Arthur,2016,DEN,988,1516,0.9,2.3,3.8,0.042,0.072
arthuda01,Darrell Arthur,2017,DEN,1516,639,2.3,1.1,3.8,0.072,0.081
arthuda01,Darrell Arthur,2010,MEM,1464,457,1.7,0.3,1.7,0.055,0.031
arthuda01,Darrell Arthur,2011,MEM,457,1609,0.3,3.8,1.7,0.031,0.113
arthuda01,Darrell Arthur,2014,DEN,970,1161,1.7,0.7,3.8,0.084,0.029
arthuda01,Darrell Arthur,2015,DEN,1161,988,0.7,0.9,3.8,0.029,0.042
szczewa02,Wally Szczerbiak,2005,MIN,622,2558,1.6,7.3,1.6,0.126,0.136
szczewa02,Wally Szczerbiak,2006,BOS,2558,2729,7.3,8.0,7.3,0.136,0.14056980578966655
szczewa02,Wally Szczerbiak,2007,BOS,2729,900,8.0,1.6,8.0,0.14056980578966655,0.083
szczewa02,Wally Szczerbiak,2008,CLE,900,1736,1.6,2.8,8.0,0.083,0.07866589861751151
szczewa02,Wally Szczerbiak,2009,CLE,1736,1527,2.8,4.5,8.0,0.07866589861751151,0.14
knighbr03,Brandon Knight,2016,PHO,2035,1870,4.5,1.7,4.5,0.10558427518427518,0.043
knighbr03,Brandon Knight,2017,PHO,1870,1140,1.7,0.3,4.5,0.043,0.015
knighbr03,Brandon Knight,2013,DET,2129,2365,1.3,1.1,1.3,0.029,0.022
knighbr03,Brandon Knight,2014,MIL,2365,2400,1.1,2.8,1.3,0.022,0.055
knighbr03,Brandon Knight,2015,MIL,2400,2035,2.8,4.5,2.8,0.055,0.10558427518427518
najered01,Eduardo Najera,2005,DEN,720,1185,1.1,1.6,1.1,0.074,0.06554008438818566
najered01,Eduardo Najera,2006,DEN,1185,1449,1.6,2.7,1.6,0.06554008438818566,0.09
najered01,Eduardo Najera,2007,DEN,1449,1658,2.7,4.8,2.7,0.09,0.138
najered01,Eduardo Najera,2008,DEN,1658,1664,4.8,4.1,4.8,0.138,0.118
najered01,Eduardo Najera,2009,BRK,1664,319,4.1,0.1,4.8,0.118,0.01
najered01,Eduardo Najera,2010,BRK,319,685,0.1,0.8,4.8,0.01,0.05743211678832116
najered01,Eduardo Najera,2011,CHO,685,372,0.8,0.2,4.8,0.05743211678832116,0.02
najered01,Eduardo Najera,2012,CHO,372,270,0.2,0.2,4.8,0.02,0.035
giddejr01,J.R. Giddens,2010,BOS,8,239,0.0,0.1,0.0,0.201,0.021443514644351465
inglejo01,Joe Ingles,2016,UTA,1673,1241,2.2,2.3,2.2,0.062,0.089
inglejo01,Joe Ingles,2017,UTA,1241,1972,2.3,5.0,2.3,0.089,0.123
howarju01,Juwan Howard,2005,HOU,2877,1624,3.6,3.2,3.6,0.059,0.094
howarju01,Juwan Howard,2006,HOU,1624,2537,3.2,3.7,3.6,0.094,0.069
howarju01,Juwan Howard,2007,HOU,2537,2123,3.7,4.9,3.7,0.069,0.11
howarju01,Juwan Howard,2008,DAL,2123,353,4.9,0.1,4.9,0.11,0.016
howarju01,Juwan Howard,2009,CHO,353,472,0.1,0.7,4.9,0.016,0.06758898305084746
howarju01,Juwan Howard,2010,POR,472,1632,0.7,2.6,4.9,0.06758898305084746,0.077
howarju01,Juwan Howard,2011,MIA,1632,592,2.6,0.9,4.9,0.077,0.074
howarju01,Juwan Howard,2012,MIA,592,190,0.9,-0.3,4.9,0.074,-0.076
howarju01,Juwan Howard,2013,MIA,190,51,-0.3,0.0,4.9,-0.076,0.039
netora01,Raul Neto,2017,UTA,1499,346,1.8,0.7,1.8,0.058,0.1
bryanko01,Kobe Bryant,2016,LAL,1207,1863,0.2,-0.4,15.3,0.006,-0.01
bryanko01,Kobe Bryant,2005,LAL,2447,2689,10.7,8.1,10.7,0.21,0.145
bryanko01,Kobe Bryant,2006,LAL,2689,3277,8.1,15.3,10.7,0.145,0.224
bryanko01,Kobe Bryant,2007,LAL,3277,3140,15.3,13.0,15.3,0.224,0.199
bryanko01,Kobe Bryant,2008,LAL,3140,3192,13.0,13.8,15.3,0.199,0.208
bryanko01,Kobe Bryant,2009,LAL,3192,2960,13.8,12.7,15.3,0.208,0.206
bryanko01,Kobe Bryant,2010,LAL,2960,2835,12.7,9.4,15.3,0.206,0.16
bryanko01,Kobe Bryant,2011,LAL,2835,2779,9.4,10.3,15.3,0.16,0.178
bryanko01,Kobe Bryant,2012,LAL,2779,2232,10.3,6.2,15.3,0.178,0.132
bryanko01,Kobe Bryant,2013,LAL,2232,3013,6.2,10.9,15.3,0.132,0.174
bryanko01,Kobe Bryant,2014,LAL,3013,177,10.9,-0.4,15.3,0.174,-0.097
bryanko01,Kobe Bryant,2015,LAL,177,1207,-0.4,0.2,15.3,-0.097,0.006
gelabmi01,Mickael Gelabale,2008,OKC,1239,465,1.3,0.2,1.3,0.05,0.021
johnstr01,Trey Johnson,2012,NOP,94,61,0.0,0.1,0.0,-0.0095531914893617,0.096
collida01,Darren Collison,2016,SAC,1565,2219,3.8,5.2,5.9,0.116,0.113
collida01,Darren Collison,2017,SAC,2219,2063,5.2,3.9,5.9,0.113,0.091
collida01,Darren Collison,2011,IND,2109,2360,2.9,4.3,2.9,0.067,0.087
collida01,Darren Collison,2012,IND,2360,1878,4.3,3.8,4.3,0.087,0.098
collida01,Darren Collison,2013,DAL,1878,2372,3.8,5.6,4.3,0.098,0.114
collida01,Darren Collison,2014,LAC,2372,2069,5.6,5.9,5.6,0.114,0.136
collida01,Darren Collison,2015,SAC,2069,1565,5.9,3.8,5.9,0.136,0.116
maynoer01,Eric Maynor,2011,OKC,1269,1200,1.9,1.5,1.9,0.07099054373522458,0.061
maynoer01,Eric Maynor,2012,OKC,1200,137,1.5,0.1,1.9,0.061,0.037
maynoer01,Eric Maynor,2013,OKC,137,963,0.1,0.2,1.9,0.037,0.008285565939771549
maynoer01,Eric Maynor,2014,PHI,963,327,0.2,-0.4,1.9,0.008285565939771549,-0.0581651376146789
jonesju01,Jumaine Jones,2005,LAL,373,1830,0.1,3.7,0.1,0.019,0.097
jonesju01,Jumaine Jones,2006,CHO,1830,2089,3.7,3.0,3.7,0.097,0.068
jonesju01,Jumaine Jones,2007,PHO,2089,138,3.0,-0.2,3.7,0.068,-0.061
schenlu01,Luke Schenscher,2007,POR,149,118,0.3,0.0,0.3,0.095,-0.013
thompho01,Hollis Thompson,2016,PHI,1776,2154,2.6,1.2,2.6,0.07,0.026
thompho01,Hollis Thompson,2017,NOP,2154,752,1.2,0.7,2.6,0.026,0.04653856382978724
thompho01,Hollis Thompson,2015,PHI,1742,1776,2.0,2.6,2.0,0.055,0.07
youngja01,James Young,2016,BOS,332,199,0.3,0.1,0.3,0.047,0.013
youngja01,James Young,2017,BOS,199,220,0.1,0.3,0.3,0.013,0.076
napiesh01,Shabazz Napier,2016,ORL,1012,600,0.5,0.1,0.5,0.024,0.004
napiesh01,Shabazz Napier,2017,POR,600,512,0.1,0.6,0.5,0.004,0.06
stackje01,Jerry Stackhouse,2005,DAL,774,1617,0.2,3.5,0.2,0.013,0.103
stackje01,Jerry Stackhouse,2006,DAL,1617,1525,3.5,2.4,3.5,0.103,0.076
stackje01,Jerry Stackhouse,2007,DAL,1525,1615,2.4,4.1,3.5,0.076,0.122
